#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,LAST NAME; FIRST,TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,COMBINED GE PARTY TOTALS (NY; SC),COMBINED % (NY; SC),Notes (See Endnotes Tab)
2982,Tennessee,TN,S,S6TN00307,,"Emory ""Bo""",Heyward,"Heyward; Emory ""Bo""",,IND,,,,,3580,0.001952342,,,,,
2983,Tennessee,TN,S,S2TN00181,,Gary,Keplinger,Keplinger; Gary,,IND,,,,,3033,0.001654037,,,,,
2984,Tennessee,TN,S,S6TN00315,,Christopher Joseph,Lugo,Lugo; Christopher Joseph,,IND,,,,,2589,0.001411903,,,,,
2985,Tennessee,TN,S,,,James Anthony,Gray,Gray; James Anthony,,W,,,,,14,7.63E-06,,,,,
2986,Tennessee,TN,S,S6TN00067,,Gloria D. Reagon,Price,Price; Gloria D. Reagon,,W,,,,,1,5.45E-07,,,,,
2987,Tennessee,TN,S,S0TN00060,,Mary,Taylor-Shelby,Taylor-Shelby; Mary,,W,,,,,1,5.45E-07,,,,,
2988,Tennessee,TN,S,,,,,,Senate Votes:,,903113,,,,1833695,,,,,,
2989,Tennessee,TN,1,H6TN01313,,David ,Davis,Davis; David ,,REP,16583,0.221956018,,,108336,0.611107977,,,,,
2990,Tennessee,TN,1,H6TN01206,,Richard S.,Venable,Venable; Richard S.,,REP,16010,0.21428667,,,,,,,,,
2991,Tennessee,TN,1,H6TN01354,,Richard H.,Roberts,Roberts; Richard H.,,REP,13580,0.18176221,,,,,,,,,
2992,Tennessee,TN,1,H6TN01388,,Phil,Roe,Roe; Phil,,REP,12864,0.172178871,,,,,,,,,
2993,Tennessee,TN,1,H6TN01347,,Larry,Waters,Waters; Larry,,REP,7885,0.105537189,,,,,,,,,
2994,Tennessee,TN,1,H6TN01362,,Vance W.; Jr.,Cheek,Cheek; Vance W.; Jr.,,REP,3334,0.044624095,,,,,,,,,
2995,Tennessee,TN,1,H6TN01370,,Peggy Parker,Barnett,Barnett; Peggy Parker,,REP,1709,0.022874199,,,,,,,,,
2996,Tennessee,TN,1,H6TN01461,,Dan ,Smith,Smith; Dan ,,REP,1087,0.014549008,,,,,,,,,
2997,Tennessee,TN,1,H6TN01339,,Bill F.; Jr.,Breeding,Breeding; Bill F.; Jr.,,REP,818,0.010948563,,,,,,,,,
2998,Tennessee,TN,1,H6TN01438,,Claude,Cox,Cox; Claude,,REP,284,0.003801213,,,,,,,,,
2999,Tennessee,TN,1,H6TN01420,,"Colquitt ""C.P.""",Brackett,"Brackett; Colquitt ""C.P.""",,REP,227,0.003038293,,,,,,,,,
3000,Tennessee,TN,1,H6TN01446,,"John ""Jay""",Grose,"Grose; John ""Jay""",,REP,170,0.002275374,,,,,,,,,
3001,Tennessee,TN,1,H6TN01453,,Douglas,Heinsohn,Heinsohn; Douglas,,REP,162,0.002168297,,,,,,,,,
3002,Tennessee,TN,1,,,,,,Party Votes:,REP,74713,,,,,,,,,,
3003,Tennessee,TN,1,H6TN01404,,Rick,Trent,Trent; Rick,,DEM,6973,0.397911436,,,65538,0.369690543,,,,,
3004,Tennessee,TN,1,H6TN01396,,Alan,Howell,Howell; Alan,,DEM,4541,0.259130336,,,,,,,,,
3005,Tennessee,TN,1,H6TN01321,,Joel,Goodman,Goodman; Joel,,DEM,4105,0.234250171,,,,,,,,,
3006,Tennessee,TN,1,H6TN01412,,Dennis Dean,Whaley,Whaley; Dennis Dean,,DEM,1905,0.108708058,,,,,,,,,
3007,Tennessee,TN,1,,,,,,Party Votes:,DEM,17524,,,,,,,,,,
3008,Tennessee,TN,1,H6TN01495,,Robert N.,Smith,Smith; Robert N.,,IND,,,,,1024,0.005776238,,,,,
3009,Tennessee,TN,1,H6TN01479,,James W.,Reeves,Reeves; James W.,,IND,,,,,1003,0.00565778,,,,,
3010,Tennessee,TN,1,H4TN01110,,Michael,Peavler,Peavler; Michael,,IND,,,,,966,0.005449069,,,,,
3011,Tennessee,TN,1,H6TN01487,,Mahmood (Michael),Sabri,Sabri; Mahmood (Michael),,IND,,,,,411,0.002318393,,,,,
3012,Tennessee,TN,1,,,,,,District Votes:,,92237,,,,177278,,,,,,
3013,Tennessee,TN,2,H8TN02069,(I),John J.; Jr.,Duncan,Duncan; John J.; Jr.,,REP,55295,0.873690531,,,157095,0.777236295,,,,,
3014,Tennessee,TN,2,H6TN02139,,Ralph,McGill,McGill; Ralph,,REP,7994,0.126309469,,,,,,,,,
3015,Tennessee,TN,2,,,,,,Party Votes:,REP,63289,,,,,,,,,,
3016,Tennessee,TN,2,H2TN02047,,John,Greene,Greene; John,,DEM,9660,0.54468565,,,45025,0.222763705,,,,,
3017,Tennessee,TN,2,H8TN02028,,Robert R.,Scott,Scott; Robert R.,,DEM,8075,0.45531435,,,,,,,,,
3018,Tennessee,TN,2,,,,,,Party Votes:,DEM,17735,,,,,,,,,,
3019,Tennessee,TN,2,,,,,,District Votes:,,81024,,,,202120,,,,,,
3020,Tennessee,TN,3,H2TN03052,(I),Zach,Wamp,Wamp; Zach,,REP,57569,0.872760074,,,130791,0.656861613,,,,,
3021,Tennessee,TN,3,H4TN03157,,June,Griffin,Griffin; June,,REP,3579,0.054258512,,,,,,,,,
3022,Tennessee,TN,3,H4TN03173,,Doug ,Vandagriff,Vandagriff; Doug ,,REP,3112,0.047178679,,,,,,,,,
3023,Tennessee,TN,3,H6TN03137,,Charles,Howard,Howard; Charles,,REP,1702,0.025802735,,,,,,,,,
3024,Tennessee,TN,3,,,,,,Party Votes:,REP,65962,,,,,,,,,,
3025,Tennessee,TN,3,H6TN03129,,Brett,Benedict,Benedict; Brett,,DEM,14743,0.512283262,,,68324,0.343138387,,,,,
3026,Tennessee,TN,3,H6TN03111,,Terry,Stulce,Stulce; Terry,,DEM,14036,0.487716738,,,,,,,,,
3027,Tennessee,TN,3,,,,,,Party Votes:,DEM,28779,,,,,,,,,,
3028,Tennessee,TN,3,,,,,,District Votes:,,94741,,,,199115,,,,,,
3029,Tennessee,TN,4,H4TN06051,(I),Lincoln,Davis,Davis; Lincoln,,DEM,56618,0.861857428,,,123666,0.664460146,,,,,
3030,Tennessee,TN,4,H6TN04168,,Norma,Cartwright,Cartwright; Norma,,DEM,6564,0.099919322,,,,,,,,,
3031,Tennessee,TN,4,H2TN04217,,Harvey,Howard,Howard; Harvey,,DEM,2511,0.038223251,,,,,,,,,
3032,Tennessee,TN,4,,,,,,Party Votes:,DEM,65693,,,,,,,,,,
3033,Tennessee,TN,4,H4TN04122,,Kenneth,Martin,Martin; Kenneth,,REP,15053,0.413589405,,,62449,0.335539854,,,,,
3034,Tennessee,TN,4,H6TN04150,,Alan,Pedigo,Pedigo; Alan,,REP,11326,0.311188043,,,,,,,,,
3035,Tennessee,TN,4,H6TN04176,,Don,Strong,Strong; Don,,REP,10017,0.275222552,,,,,,,,,
3036,Tennessee,TN,4,,,,,,Party Votes:,REP,36396,,,,,,,,,,
3037,Tennessee,TN,4,,,,,,District Votes:,,102089,,,,186115,,,,,,
3038,Tennessee,TN,5,H2TN05131,(I),Jim,Cooper,Cooper; Jim,,DEM,38148,0.915566649,,,122919,0.690005726,,,,,
3039,Tennessee,TN,5,H6TN05272,,Jason,Pullias,Pullias; Jason,,DEM,3518,0.084433351,,,,,,,,,
3040,Tennessee,TN,5,,,,,,Party Votes:,DEM,41666,,,,,,,,,,
3041,Tennessee,TN,5,H6TN05264,,Thomas F.,Kovach,Kovach; Thomas F.,,REP,17113,1,,,49702,0.279002144,,,,,
3042,Tennessee,TN,5,,,,,,Party Votes:,REP,17113,,,,,,,,,,
3043,Tennessee,TN,5,H6TN05280,,Ginny,Welsch,Welsch; Ginny,,IND,,,,,3766,0.021140439,,,,,
3044,Tennessee,TN,5,H4TN05079,,Scott,Knapp,Knapp; Scott,,IND,,,,,1755,0.009851691,,,,,
3045,Tennessee,TN,5,,,,,,District Votes:,,58779,,,,178142,,,,,,
3046,Tennessee,TN,6,H4TN04015,(I),Bart,Gordon,Gordon; Bart,,DEM,53916,0.923124337,,,129069,0.670906539,,,,,
3047,Tennessee,TN,6,H2TN04084,,J. Patrick,Lyons,Lyons; J. Patrick,,DEM,4490,0.076875663,,,,,,,,,
3048,Tennessee,TN,6,,,,,,Party Votes:,DEM,58406,,,,,,,,,,
3049,Tennessee,TN,6,H6TN06122,,David R.,Davis,Davis; David R.,,REP,27803,1,,,60392,0.313920366,,,,,
3050,Tennessee,TN,6,,,,,,Party Votes:,REP,27803,,,,,,,,,,
3051,Tennessee,TN,6,H2TN06113,,Robert L. ,Garrison,Garrison; Robert L. ,,IND,,,,,2035,0.010578023,,,,,
3052,Tennessee,TN,6,H4TN06150,,Norman R.,Saliba,Saliba; Norman R.,,IND,,,,,884,0.004595072,,,,,
3053,Tennessee,TN,6,,,,,,District Votes:,,86209,,,,192380,,,,,,
3054,Tennessee,TN,7,H2TN06030,(I),Marsha,Blackburn,Blackburn; Marsha,,REP,63372,1,,,152288,0.660450512,,,,,
3055,Tennessee,TN,7,,,,,,Party Votes:,REP,63372,,,,,,,,,,
3056,Tennessee,TN,7,H6TN07070,,Bill,Morrison,Morrison; Bill,,DEM,17080,0.596181368,,,73369,0.318190492,,,,,
3057,Tennessee,TN,7,H6TN07096,,Randy G.,Morris,Morris; Randy G.,,DEM,11569,0.403818632,,,,,,,,,
3058,Tennessee,TN,7,,,,,,Party Votes:,DEM,28649,,,,,,,,,,
3059,Tennessee,TN,7,H6TN07104,,Kathleen A.,Culver,Culver; Kathleen A.,,IND,,,,,1806,0.007832355,,,,,
3060,Tennessee,TN,7,H6TN07120,,"James B. ""Mickey""",White,"White; James B. ""Mickey""",,IND,,,,,898,0.003894493,,,,,
3061,Tennessee,TN,7,H6TN07112,,William J.,Smith,Smith; William J.,,IND,,,,,848,0.00367765,,,,,
3062,Tennessee,TN,7, H6TN07138,,John L.,Rimer,Rimer; John L.,,IND,,,,,710,0.003079165,,,,,
3063,Tennessee,TN,7,H6TN07088,,Gayl G.,Pratt,Pratt; Gayl G.,,IND,,,,,663,0.002875333,,,,,
3064,Tennessee,TN,7,,,,,,District Votes:,,92021,,,,230582,,,,,,
3065,Tennessee,TN,8,H8TN08033,(I),John,Tanner,Tanner; John,,DEM,61764,1,,,129610,0.731813357,,,,,
3066,Tennessee,TN,8,,,,,,Party Votes:,DEM,61764,,,,,,,,,,
3067,Tennessee,TN,8,H6TN08144,,John,Farmer,Farmer; John,,REP,24753,0.787960782,,,47492,0.268152766,,,,,
3068,Tennessee,TN,8,H6TN08136,,Rory B.,Bricco,Bricco; Rory B.,,REP,6661,0.212039218,,,,,,,,,
3069,Tennessee,TN,8,,,,,,Party Votes:,REP,31414,,,,,,,,,,
3070,Tennessee,TN,8,H2TN08077,,James,Hart,Hart; James,,W,,,,,6,3.39E-05,,,,,
3071,Tennessee,TN,8,,,,,,District Votes:,,93178,,,,177108,,,,,,
3072,Tennessee,TN,9,H6TN09068,,Steve,Cohen,Cohen; Steve,,DEM,23629,0.309446169,,,103341,0.598779739,,,,,
3073,Tennessee,TN,9,H6TN09209,,Nikki,Tinker,Tinker; Nikki,,DEM,19164,0.25097238,,,,,,,,,
3074,Tennessee,TN,9,H6TN09290,,Joseph S.; Jr.,Ford,Ford; Joseph S.; Jr.,,DEM,9334,0.122238374,,,,,,,,,
3075,Tennessee,TN,9,H6TN09274,,Julian T.,Bolton,Bolton; Julian T.,,DEM,8055,0.105488548,,,,,,,,,
3076,Tennessee,TN,9,H6TN09241,,Edward,Stanton,Stanton; Edward,,DEM,6927,0.090716222,,,,,,,,,
3077,Tennessee,TN,9,H6TN09225,,Ron,Redwing,Redwing; Ron,,DEM,2169,0.028405296,,,,,,,,,
3078,Tennessee,TN,9,H6TN09282,,Marvell,Mitchell,Mitchell; Marvell,,DEM,1804,0.023625244,,,,,,,,,
3079,Tennessee,TN,9,H6TN09258,,Ralph,White,White; Ralph,,DEM,1700,0.022263256,,,,,,,,,
3080,Tennessee,TN,9,H6TN09332,,Joseph B.,Kyles,Kyles; Joseph B.,,DEM,1336,0.0174963,,,,,,,,,
3081,Tennessee,TN,9,H6TN09340,,Joe; Jr.,Towns,Towns; Joe; Jr.,,DEM,675,0.008839822,,,,,,,,,
3082,Tennessee,TN,9,H6TN09233,,Lee,Harris,Harris; Lee,,DEM,645,0.008446941,,,,,,,,,
3083,Tennessee,TN,9,H6TN09407,,Jesse,Blumenfeld,Blumenfeld; Jesse,,DEM,384,0.005028877,,,,,,,,,
3084,Tennessee,TN,9,H6TN09266,,William,Whitman,Whitman; William,,DEM,274,0.003588313,,,,,,,,,
3085,Tennessee,TN,9,H6TN09308,,Tyson,Pratcher,Pratcher; Tyson,,DEM,141,0.001846541,,,,,,,,,
3086,Tennessee,TN,9,H4TN09055,,Ruben,Fort,Fort; Ruben,,DEM,122,0.001597716,,,,,,,,,
3087,Tennessee,TN,9,,,,,,Party Votes:,DEM,76359,,,,,,,,,,
3088,Tennessee,TN,9,H6TN09316,,Mark,White,White; Mark,,REP,12132,0.627690397,,,31002,0.179632183,,,,,
3089,Tennessee,TN,9,H6TN09324,,Tom,Guleff,Guleff; Tom,,REP,2949,0.152576573,,,,,,,,,
3090,Tennessee,TN,9,H6TN00083,,Derrick,Bennett,Bennett; Derrick,,REP,1910,0.098820364,,,,,,,,,
3091,Tennessee,TN,9,H6TN09373,,Cecil,Hale,Hale; Cecil,,REP,1567,0.081074089,,,,,,,,,
3092,Tennessee,TN,9,H6TN09365,,Rudolph,Daniels,Daniels; Rudolph,,REP,770,0.039838576,,,,,,,,,
3093,Tennessee,TN,9,,,,,,Party Votes:,REP,19328,,,,,,,,,,
3094,Tennessee,TN,9,H6TN09381,,Jake,Ford,Ford; Jake,,IND,,,,,38243,0.221588078,,,,,
3095,Tennessee,TN,9,,,,,,District Votes:,,95687,,,,172586,,,,,,
3096,Tennessee,TN,H,,,,,,House Votes:,,795965,,,,1715426,,,,,,
3097,Texas,TX,S,S4TX00086,(I),Kay Bailey,Hutchison,Hutchison; Kay Bailey,,REP,627163,1,,,2661789,0.616917011,,,,,
3098,Texas,TX,S,,,,,,Party Votes:,REP,627163,,,,,,,,,,
3099,Texas,TX,S,S6TX00180,,Barbara Ann,Radnofsky,Radnofsky; Barbara Ann,,DEM,215776,0.430875525,124663,0.601504449,1555202,0.360445764,,,,,
3100,Texas,TX,S,S4TX00227,,Gene ,Kelly,Kelly; Gene ,,DEM,191400,0.382199946,82589,0.398495551,,,,,,,
3101,Texas,TX,S,S6TX00206,,Darrel Reece ,Hunter,Hunter; Darrel Reece ,,DEM,93609,0.186924528,,,,,,,,,
3102,Texas,TX,S,,,,,,Party Votes:,DEM,500785,,207252,,,,,,,,
3103,Texas,TX,S,S2TX00254,,Scott Lanier,Jameson,Jameson; Scott Lanier,,LBT,*,,,,97672,0.022637226,,,,,21
3104,Texas,TX,S,,,,,,Senate Votes:,,1127948,,207252,,4314663,,,,,,21
3105,Texas,TX,1,H4TX04039,(I),Louie,Gohmert,Gohmert; Louie,,REP,35267,1,,,104099,0.680074476,,,,,
3106,Texas,TX,1,,,,,,Party Votes:,REP,35267,,,,,,,,,,
3107,Texas,TX,1,H6TX01196,,Roger L.,Owen,Owen; Roger L.,,DEM,10121,0.533470377,,,46303,0.30249559,,,,,
3108,Texas,TX,1,H6TX01204,,Duane ,Shaw,Shaw; Duane ,,DEM,8851,0.466529623,,,,,,,,,
3109,Texas,TX,1,,,,,,Party Votes:,DEM,18972,,,,,,,,,,
3110,Texas,TX,1,H6TX01220,,Donald,Perkison,Perkison; Donald,,LBT,*,,,,2668,0.017429934,,,,,22
3111,Texas,TX,1,,,,,,District Votes:,,54239,,,,153070,,,,,,
3112,Texas,TX,2,H4TX02108,(I),Ted,Poe,Poe; Ted,,REP,16723,1,,,90490,0.656366736,,,,,
3113,Texas,TX,2,,,,,,Party Votes:,REP,16723,,,,,,,,,,
3114,Texas,TX,2,H6TX02145,,Gary E.,Binderim,Binderim; Gary E.,,DEM,18491,1,,,45080,0.326986545,,,,,
3115,Texas,TX,2,,,,,,Party Votes:,DEM,18491,,,,,,,,,,
3116,Texas,TX,2,H6TX02152,,Justo J.,Perez,Perez; Justo J.,,LBT,*,,,,2295,0.01664672,,,,,22
3117,Texas,TX,2,,,,,,District Votes:,,35214,,,,137865,,,,,,
3118,Texas,TX,3,H2TX03118,(I),Sam,Johnson,Johnson; Sam,,REP,13348,0.853452685,,,88690,0.625101317,,,,,
3119,Texas,TX,3,H6TX03143,,Bob,Johnson,Johnson; Bob,,REP,2292,0.146547315,,,,,,,,,
3120,Texas,TX,3,,,,,,Party Votes:,REP,15640,,,,,,,,,,
3121,Texas,TX,3,H6TX03119,,Dan,Dodd,Dodd; Dan,,DEM,2478,1,,,49529,0.34908832,,,,,
3122,Texas,TX,3,,,,,,Party Votes:,DEM,2478,,,,,,,,,,
3123,Texas,TX,3,H2TX27117,,Christopher J.,Claytor,Claytor; Christopher J.,,LBT,*,,,,3662,0.025810362,,,,,22
3124,Texas,TX,3,,,,,,District Votes:,,18118,,,,141881,,,,,,
3125,Texas,TX,4,H0TX04037,(I),Ralph M.,Hall,Hall; Ralph M.,,REP,24409,1,,,106495,0.644373718,,,,,
3126,Texas,TX,4,,,,,,Party Votes:,REP,24409,,,,,,,,,,
3127,Texas,TX,4,H6TX04083,,Glenn,Melancon,Melancon; Glenn,,DEM,15696,1,,,55278,0.33447289,,,,,
3128,Texas,TX,4,,,,,,Party Votes:,DEM,15696,,,,,,,,,,
3129,Texas,TX,4,H6TX04091,,Kurt G.,Helm,Helm; Kurt G.,,LBT,*,,,,3496,0.021153392,,,,,22
3130,Texas,TX,4,,,,,,District Votes:,,40105,,,,165269,,,,,,
3131,Texas,TX,5,H2TX05121,(I),Jeb,Hensarling,Hensarling; Jeb,,REP,24793,1,,,88478,0.617638846,,,,,
3132,Texas,TX,5,,,,,,Party Votes:,REP,24793,,,,,,,,,,
3133,Texas,TX,5,H6TX05148,,Charlie,Thompson,Thompson; Charlie,,DEM,7516,1,,,50983,0.3558973,,,,,
3134,Texas,TX,5,,,,,,Party Votes:,DEM,7516,,,,,,,,,,
3135,Texas,TX,5,H6TX05155,,Mike,Nelson,Nelson; Mike,,LBT,*,,,,3791,0.026463854,,,,,22
3136,Texas,TX,5,,,,,,District Votes:,,32309,,,,143252,,,,,,
3137,Texas,TX,6,H4TX06117,(I),Joe L.,Barton,Barton; Joe L.,,REP,23222,1,,,91927,0.604639691,,,,,
3138,Texas,TX,6,,,,,,Party Votes:,REP,23222,,,,,,,,,,
3139,Texas,TX,6,H6TX06112,,David T.,Harris,Harris; David T.,,DEM,8538,1,,,56369,0.370760872,,,,,
3140,Texas,TX,6,,,,,,Party Votes:,DEM,8538,,,,,,,,,,
3141,Texas,TX,6,H6TX06138,,Carl,Nulsen,Nulsen; Carl,,LBT,*,,,,3740,0.024599437,,,,,22
3142,Texas,TX,6,,,,,,District Votes:,,31760,,,,152036,,,,,,
3143,Texas,TX,7,H0TX07055,(I),John,Culberson,Culberson; John,,REP,27788,1,,,99318,0.591936109,,,,,
3144,Texas,TX,7,,,,,,Party Votes:,REP,27788,,,,,,,,,,
3145,Texas,TX,7,H6TX07094,,Jim ,Henley,Henley; Jim ,,DEM,3950,0.674982912,,,64514,0.384503978,,,,,
3146,Texas,TX,7,H6TX07102,,David,Murff,Murff; David,,DEM,1902,0.325017088,,,,,,,,,
3147,Texas,TX,7,,,,,,Party Votes:,DEM,5852,,,,,,,,,,
3148,Texas,TX,7,H8TX07066,,Drew,Parks,Parks; Drew,,LBT,*,,,,3953,0.023559913,,,,,22
3149,Texas,TX,7,,,,,,District Votes:,,33640,,,,167785,,,,,,
3150,Texas,TX,8,H6TX08100 ,(I),Kevin,Brady,Brady; Kevin,,REP,24727,1,,,105665,0.672776936,,,,,
3151,Texas,TX,8,,,,,,Party Votes:,REP,24727,,,,,,,,,,
3152,Texas,TX,8,H4TX08048,,"James ""Jim""",Wright,"Wright; James ""Jim""",,DEM,19881,1,,,51393,0.327223064,,,,,
3153,Texas,TX,8,,,,,,Party Votes:,DEM,19881,,,,,,,,,,
3154,Texas,TX,8,,,,,,District Votes:,,44608,,,,157058,,,,,,
3155,Texas,TX,9,H4TX09095   ,(I),Al ,Green,Green; Al ,,DEM,10549,1,,,60253,1,,,,,
3156,Texas,TX,9,,,,,,Party Votes:,DEM,10549,,,,,,,,,,
3157,Texas,TX,9,,,,,,District Votes:,,10549,,,,60253,,,,,,
3158,Texas,TX,10,H4TX10093  ,(I),Michael T. ,McCaul,McCaul; Michael T. ,,REP,22901,1,,,97726,0.552889593,,,,,
3159,Texas,TX,10,,,,,,Party Votes:,REP,22901,,,,,,,,,,
3160,Texas,TX,10,H6TX10106,,Ted,Ankrum,Ankrum; Ted,,DEM,3703,0.367397559,2611,0.707779886,71415,0.404033832,,,,,
3161,Texas,TX,10,H6TX10122 ,,Paul,Foreman,Foreman; Paul,,DEM,3610,0.358170453,1078,0.292220114,,,,,,,
3162,Texas,TX,10,H6TX10114,,Pat,Mynatt,Mynatt; Pat,,DEM,1291,0.128088104,,,,,,,,,
3163,Texas,TX,10,H6TX10130,,Sid,Smith,Smith; Sid,,DEM,1475,0.146343883,,,,,,,,,
3164,Texas,TX,10,,,,,,Party Votes:,DEM,10079,,3689,,,,,,,,
3165,Texas,TX,10,H6TX10098,,Michael,Badnarik,Badnarik; Michael,,LBT,*,,,,7614,0.043076575,,,,,22
3166,Texas,TX,10,,,,,,District Votes:,,32980,,3689,,176755,,,,,,
3167,Texas,TX,11,H4TX19136,(I),Mike,Conaway,Conaway; Mike,,REP,37391,1,,,107268,1,,,,,
3168,Texas,TX,11,,,,,,Party Votes:,REP,37391,,,,,,,,,,
3169,Texas,TX,11,,,,,,District Votes:,,37391,,,,107268,,,,,,
3170,Texas,TX,12,H6TX12060 ,(I),Kay,Granger,Granger; Kay,,REP,20426,1,,,98371,0.669486508,,,,,
3171,Texas,TX,12,,,,,,Party Votes:,REP,20426,,,,,,,,,,
3172,Texas,TX,12,H6TX12094,,John R.,Morris,Morris; John R.,,DEM,4846,1,,,45676,0.310858543,,,,,
3173,Texas,TX,12,,,,,,Party Votes:,DEM,4846,,,,,,,,,,
3174,Texas,TX,12,H6TX12128,,Gardner,Osborne,Osborne; Gardner,,LBT,*,,,,2888,0.019654949,,,,,22
3175,Texas,TX,12,,,,,,District Votes:,,25272,,,,146935,,,,,,
3176,Texas,TX,13,H4TX13014 ,(I),Mac,Thornberry,Thornberry; Mac,,REP,36477,1,,,108107,0.743534898,,,,,
3177,Texas,TX,13,,,,,,Party Votes:,REP,36477,,,,,,,,,,
3178,Texas,TX,13,H6TX13100,,Roger J.,Waun,Waun; Roger J.,,DEM,10651,1,,,33460,0.230130127,,,,,
3179,Texas,TX,13,,,,,,Party Votes:,DEM,10651,,,,,,,,,,
3180,Texas,TX,13,H6TX13118,,Jim,Thompson,Thompson; Jim,,LBT,*,,,,3829,0.026334975,,,,,22
3181,Texas,TX,13,,,,,,District Votes:,,47128,,,,145396,,,,,,
3182,Texas,TX,14,H6TX22101,(I),Ron,Paul,Paul; Ron,,REP,24086,0.776441765,,,94380,0.601878719,,,,,
3183,Texas,TX,14,H6TX14108,,Cynthia,Sinatra,Sinatra; Cynthia,,REP,6935,0.223558235,,,,,,,,,
3184,Texas,TX,14,,,,,,Party Votes:,REP,31021,,,,,,,,,,
3185,Texas,TX,14,H6TX14090,,Shane ,Sklar,Sklar; Shane ,,DEM,13244,1,,,62429,0.398121281,,,,,
3186,Texas,TX,14,,,,,,Party Votes:,DEM,13244,,,,,,,,,,
3187,Texas,TX,14,,,,,,District Votes:,,44265,,,,156809,,,,,,
3188,Texas,TX,15,H6TX15055,(I),Rubén,Hinojosa,Hinojosa; Rubén,,DEM,39094,1,,,n/a,,,,,,23
3189,Texas,TX,15,,,,,,Party Votes:,DEM,39094,,,,,,,,,,23
3190,Texas,TX,15,H4TX15076,,Paul B.,Haring,Haring; Paul B.,,REP,5552,0.709067688,,,n/a,,,,,,23
3191,Texas,TX,15,H6TX15113,,Eddie,Zamora,Zamora; Eddie,,REP,2278,0.290932312,,,n/a,,,,,,23
3192,Texas,TX,15,,,,,,Party Votes:,REP,7830,,,,,,,,,,23
3193,Texas,TX,15,,,,,,District Votes:,,46924,,,,,,,,,,23
3194,Texas,TX,16,H6TX00115,(I),Sylvestre ,Reyes,Reyes; Sylvestre ,,DEM,28931,1,,,61116,0.786685202,,,,,
3195,Texas,TX,16,,,,,,Party Votes:,DEM,28931,,,,,,,,,,
3196,Texas,TX,16,H6TX16129,,Gordon R.,Strickland,Strickland; Gordon R.,,LBT,*,,,,16572,0.213314798,,,,,22
3197,Texas,TX,16,,,,,,District Votes:,,28931,,,,77688,,,,,,
3198,Texas,TX,17,H8TX06035,(I),Chet ,Edwards,Edwards; Chet ,,DEM,11913,1,,,92478,0.581169402,,,,,
3199,Texas,TX,17,,,,,,Party Votes:,DEM,11913,,,,,,,,,,
3200,Texas,TX,17,H6TX17069,,Van,Taylor,Taylor; Van,,REP,17291,0.540293098,,,64142,0.403094442,,,,,
3201,Texas,TX,17,H6TX17051,,Tucker ,Anderson,Anderson; Tucker ,,REP,14712,0.459706902,,,,,,,,,
3202,Texas,TX,17,,,,,,Party Votes:,REP,32003,,,,,,,,,,
3203,Texas,TX,17,H6TX17085,,Guillermo,Acosta,Acosta; Guillermo,,LBT,*,,,,2504,0.015736155,,,,,22
3204,Texas,TX,17,,,,,,District Votes:,,43916,,,,159124,,,,,,
3205,Texas,TX,18,H4TX18054,(I),Sheila Jackson,Lee,Lee; Sheila Jackson,,DEM,9512,1,,,65936,0.766243274,,,,,
3206,Texas,TX,18,,,,,,Party Votes:,DEM,9512,,,,,,,,,,
3207,Texas,TX,18,H6TX18117,,Ahmad R.,Hassan,Hassan; Ahmad R.,,REP,2753,1,,,16448,0.191142462,,,,,
3208,Texas,TX,18,,,,,,Party Votes:,REP,2753,,,,,,,,,,
3209,Texas,TX,18,H6TX18125,,Patrick,Warren,Warren; Patrick,,LBT,*,,,,3667,0.042614264,,,,,22
3210,Texas,TX,18,,,,,,District Votes:,,12265,,,,86051,,,,,,
3211,Texas,TX,19,H4TX19102,(I),Randy,Neugebauer,Neugebauer; Randy,,REP,37038,1,,,94785,0.677001864,,,,,
3212,Texas,TX,19,,,,,,Party Votes:,REP,37038,,,,,,,,,,
3213,Texas,TX,19,H6TX19073,,Robert ,Ricketts,Ricketts; Robert ,,DEM,9656,1,,,41676,0.297670831,,,,,
3214,Texas,TX,19,,,,,,Party Votes:,DEM,9656,,,,,,,,,,
3215,Texas,TX,19,H2TX17050,,Fred C.,Jones,Jones; Fred C.,,LBT,*,,,,3349,0.023920233,,,,,22
3216,Texas,TX,19,H6TX19081,,Mike,Sadler,Sadler; Mike,,W,,,,,197,0.001407073,,,,,
3217,Texas,TX,19,,,,,,District Votes:,,46694,,,,140007,,,,,,
3218,Texas,TX,20,H8TX20077,(I),Charles A.,Gonzalez,Gonzalez; Charles A.,,DEM,16398,1,,,68348,0.873512685,,,,,
3219,Texas,TX,20,,,,,,Party Votes:,DEM,16398,,,,,,,,,,
3220,Texas,TX,20,H8TX28039,,Michael,Idrogo,Idrogo; Michael,,LBT,*,,,,9897,0.126487315,,,,,22
3221,Texas,TX,20,,,,,,District Votes:,,16398,,,,78245,,,,,,
3222,Texas,TX,21,H6TX21012,(I),Lamar ,Smith,Smith; Lamar ,,REP,27166,1,,,n/a,,,,,,23
3223,Texas,TX,21,,,,,,Party Votes:,REP,27166,,,,,,,,,,23
